nrows	100
cellsize	150.0
xllcorner	0
ncols	100
yllcorner	0
NODATA_value	-9999
2.082717056534231503e-01	1.175527708944604122e+01	2.589741271317724269e+01	4.589741271317794968e+01	5.383171912887644339e+01	5.037993874140904182e+01	5.866560447753243324e+01	6.866646001880931749e+01	7.320495174675588146e+01	6.474526424414480630e+01	6.733717691518027948e+01	7.583093870859759988e+01	8.060088532736878619e+01	7.279643766365045110e+01	7.279643766365045110e+01	7.383807387899135222e+01	7.931391852529816333e+01	7.551730949076650745e+01	6.766029287246563229e+01	7.551730949077300181e+01	7.355418918329264955e+01	6.548605007011416035e+01	6.548574974030215401e+01	6.393436393107366911e+01	7.194035139734704387e+01	7.342239233413027932e+01	8.132692951938354042e+01	8.528737572459132821e+01	7.704968144384133666e+01	7.704968144384133666e+01	7.857937533198308699e+01	7.857937533198308699e+01	8.439649413802230526e+01	8.895062218140229504e+01	8.048724679516264757e+01	8.048724679516264757e+01	7.735465296514442457e+01	8.581201206343226318e+01	8.560678803730081654e+01	9.409235083996924232e+01	8.906365718548582322e+01	8.072361583564261878e+01	8.072361583564261878e+01	8.262156652351436037e+01	9.096006638368181996e+01	9.484812979564379987e+01	8.651197193610536829e+01	8.912886668036283311e+01	9.746179655916962759e+01	1.045337913972856825e+02	9.865566247700444080e+01	9.834200721803810552e+01	9.002825481213574221e+01	9.834200721803810552e+01	9.793233543403810870e+01	8.960015532994468401e+01	8.706495624566147740e+01	7.873041288283312156e+01	8.706495624566147740e+01	9.240916683941259180e+01	8.410421881000684152e+01	8.150380605924677013e+01	8.980816113479407647e+01	1.001154430421481578e+02	9.180469244969934550e+01	9.441322581553504278e+01	1.027206516803840373e+02	9.372592026720904812e+01	8.537746995502497782e+01	9.372382433946508229e+01	1.017310034833733141e+02	1.099606007010590076e+02	1.200634098427443774e+02	1.142745537919389278e+02	1.101391007535048061e+02	1.110893806385352605e+02	1.192861853416496984e+02	1.217152329644368223e+02	1.265568152525909227e+02	1.239769657405325631e+02	1.321404524448018094e+02	1.435784419905843379e+02	1.378680889126506202e+02	1.264130953986053214e+02	1.181962543504363907e+02	1.181962543504363907e+02	1.264130953986053214e+02	1.297180921830114926e+02	1.267011982300421664e+02	1.184991809588447040e+02	1.171251525473314530e+02	1.253282879904626839e+02	1.259710500511835249e+02	1.341687425342151130e+02	1.436595282956505457e+02	1.354838121500973784e+02	1.436595282956505457e+02	1.512453343691013856e+02	1.430656760126332472e+02	1.512453343691013856e+02
2.038130619680232347e-01	1.434594868569909920e+01	3.434594868569980264e+01	4.797456331431541798e+01	3.383145673112148444e+01	3.037976830330537936e+01	4.037976893519364552e+01	6.038010854762450919e+01	6.185725685505383353e+01	4.540888950529856061e+01	4.788357500151009560e+01	6.733717691518027948e+01	7.279643766365045110e+01	5.376869172233627836e+01	5.376869172233627836e+01	5.496037913380656192e+01	6.048952791150153985e+01	6.579287076538619772e+01	4.801244322698315870e+01	6.579287076538746248e+01	6.548605007011416035e+01	4.540493513839014383e+01	4.540491923784865946e+01	4.389356424590528860e+01	5.950499581585191322e+01	5.374258745056091158e+01	7.342239233413027932e+01	7.704968144384133666e+01	5.738250235056087689e+01	5.738250235056087689e+01	5.889759114962341613e+01	5.889759114962341613e+01	6.466225227078643911e+01	8.048724679516264757e+01	6.043380300405765837e+01	6.043380300405766548e+01	5.738623737004259340e+01	7.420723830109862718e+01	6.538384905081369425e+01	8.237215406276779106e+01	8.072361583564261878e+01	6.056136042479142390e+01	6.056136042479142390e+01	6.245501952072410745e+01	7.932292973228700816e+01	8.320611735665191588e+01	6.633113974097882704e+01	6.895043815413400523e+01	8.912886668036283311e+01	8.442731424147012831e+01	7.853373943214442932e+01	8.828150861600992982e+01	6.988662008359050049e+01	8.256970539261874364e+01	8.631414391479351877e+01	6.947369447795804831e+01	7.700317063948824625e+01	5.860592891378036029e+01	7.700317063948824625e+01	8.410421881003287581e+01	6.411844963093003003e+01	6.153038475910786786e+01	7.826380751140032999e+01	8.850960951146419120e+01	7.168707285228872195e+01	7.429823001639290680e+01	9.441321311988693310e+01	8.364409532120315305e+01	6.521405069116862308e+01	8.363953029000849426e+01	8.165710469302564434e+01	9.840574684169662589e+01	1.001454520021651149e+02	9.429298641669087999e+01	9.011239768177357234e+01	9.106430051574820084e+01	1.033906050926227067e+02	1.017226550971386416e+02	1.065882209390366739e+02	1.039889626968746512e+02	1.155612039201288326e+02	1.354731101794033066e+02	1.296531839342461865e+02	1.098091997963486648e+02	9.832789386649591279e+01	9.832789386649591279e+01	1.149473598857886429e+02	1.098763350122485321e+02	1.152347938917610719e+02	9.861435841681804959e+01	9.723245069225103521e+01	1.119389927855609699e+02	1.061267243581441448e+02	1.259710500511835249e+02	1.337899924279123525e+02	1.157442653386845137e+02	1.337899924279123525e+02	1.413824599500218824e+02	1.233489128342115748e+02	1.413824599500218824e+02
1.945267862640465417e-01	2.019452678626369035e+01	2.795976778284130049e+01	3.213007848899246710e+01	1.968931855567633704e+01	3.123632414415034120e+01	5.123651153704323491e+01	6.866646001880931749e+01	5.358140308352047754e+01	3.433351617511168996e+01	5.358140308352047754e+01	6.661347381271393431e+01	6.958304531183541997e+01	5.934178947785238023e+01	3.981948851199844341e+01	4.114200919632607167e+01	5.976211936984635287e+01	5.783636804972437773e+01	3.756186730320995792e+01	5.783636804972437773e+01	6.048724686301100917e+01	5.128655752809488888e+01	3.037489520271420673e+01	3.156916818508226186e+01	3.928910289018394053e+01	5.950666884853028904e+01	6.757675570368607509e+01	7.597479487277176702e+01	6.314288574017232492e+01	4.356922150394177606e+01	4.507934179049699708e+01	4.507934179049699708e+01	6.466225227078643911e+01	8.048724679495195744e+01	6.043380300405765837e+01	4.667240243612055650e+01	4.620538949176896182e+01	6.246824434252026492e+01	5.407687446368115758e+01	7.393106876964714047e+01	7.932292973228329913e+01	6.646674831061457667e+01	4.635801784405244064e+01	5.084995399927808535e+01	7.097840518282808375e+01	7.486056303577841220e+01	5.470636850643511906e+01	7.486056303577841220e+01	8.799636876092121440e+01	8.442731424147012831e+01	6.428112977172241926e+01	7.279590921471745446e+01	5.980835166474814457e+01	6.242374098586001452e+01	7.665739096467699198e+01	5.786490727661068689e+01	6.525814895500927548e+01	4.857381222606135651e+01	6.866817089830672671e+01	8.347940578649415500e+01	6.997214589427265707e+01	5.039454831055058293e+01	6.997214589531881757e+01	7.121127455665234152e+01	6.011323001075395922e+01	8.018977935967981807e+01	8.061595010580819576e+01	7.221643087685447426e+01	5.507740658632055641e+01	7.529194352494772602e+01	7.001321191485872930e+01	9.014130539061156355e+01	9.941537129562939867e+01	8.007504837326277425e+01	7.588053500129348095e+01	7.944712595857131987e+01	8.332665100786240941e+01	8.752553871268068519e+01	9.240264734762634191e+01	1.039889626968746512e+02	1.181535938263813676e+02	1.380358291944189375e+02	1.306905679172954251e+02	1.108496076445313889e+02	9.678961179018250505e+01	8.688557588099970985e+01	9.948082598451145486e+01	9.583838020099577193e+01	1.063469790004263160e+02	8.712905541315944902e+01	8.575375582879824776e+01	9.202013148976386958e+01	1.061267243581441448e+02	1.259710500511835249e+02	1.256140387443909106e+02	1.058343707876069431e+02	1.256140386466372689e+02	1.233333212965984558e+02	1.134593481697744579e+02	1.332072944234223826e+02
1.884163169627051937e-01	4.037418111560226563e+00	7.959740814323923885e+00	1.213002909546545638e+01	2.367703454997031187e+01	4.367715124900268364e+01	5.952224018026253560e+01	6.442703692563105733e+01	4.777794682148540062e+01	2.812693786924691253e+01	3.874731797804017930e+01	5.825877776789759821e+01	6.172448288958236873e+01	4.228158156772534682e+01	3.266903375252810093e+01	3.218990390086532472e+01	5.190559007000272373e+01	5.107820113421956876e+01	3.009969325913594318e+01	5.107820113421956876e+01	4.591878929477339710e+01	3.134973651367154446e+01	2.251060233840635760e+01	4.389289029020471133e+01	5.950499581483614975e+01	6.438274064185141299e+01	4.810783221341603877e+01	6.459815500664275589e+01	6.981918740634779397e+01	5.335605363347501395e+01	3.392462848261879316e+01	4.761503779348996090e+01	6.721609193616565392e+01	7.151308126358766515e+01	6.009885882192917705e+01	5.184039937868478631e+01	3.755380893075500381e+01	4.293728721791634939e+01	5.407687446368115758e+01	7.393106876964714047e+01	7.097840518282808375e+01	5.084995399927808535e+01	3.929626455840453758e+01	5.345968913442194292e+01	7.359518207312864035e+01	6.878384474435424067e+01	4.866163323862483736e+01	5.950497366624330908e+01	7.965704364646347813e+01	8.703826479044158759e+01	6.689653237511237194e+01	5.266296612614722505e+01	6.379218334808186341e+01	4.820726513041625338e+01	6.832435734705680375e+01	6.525814895500927548e+01	4.516811620552426376e+01	4.148135114579189775e+01	6.156374225793700816e+01	7.476846066962227155e+01	5.548910342889360692e+01	4.536398650907342756e+01	6.340517589568298007e+01	5.130954805493541215e+01	7.121127455665234152e+01	7.964839562547432195e+01	7.221509222307282982e+01	5.189740357792056358e+01	7.219539084227155001e+01	5.833997510060873992e+01	7.851963194782564415e+01	8.441441622995948535e+01	8.693213485478416658e+01	7.105350481899337467e+01	9.117388302176939874e+01	9.952789523910026048e+01	9.752805107579477806e+01	9.912084612113531534e+01	1.124160371214852034e+02	1.065882209390366739e+02	1.265568152525909227e+02	1.325179718755413489e+02	1.243387064351700815e+02	1.248781620762924405e+02	1.109413548719706881e+02	9.109113655728040726e+01	7.974679370422683178e+01	9.378410155990192720e+01	9.812376577801704514e+01	7.836763580982818667e+01	9.812376577801727251e+01	1.119389927855609699e+02	1.201477334461796005e+02	1.244762999124035758e+02	1.190208160765761392e+02	9.920893201482368795e+01	1.155709779274762070e+02	1.035431524752813175e+02	1.149887037346203584e+02	1.347322808574205055e+02
1.898839224935668091e-01	2.018988392249321251e+01	2.795976778284130049e+01	2.367703495268295555e+01	4.041501367107102283e+01	5.196251113182066206e+01	5.655270263420886323e+01	4.825674810924142122e+01	3.662284555493882721e+01	2.198950262455938542e+01	3.662284555493882721e+01	5.610056521250758266e+01	5.965026629169277328e+01	4.013554864520850884e+01	2.585951052920255577e+01	2.504720381843388566e+01	4.493504237703128013e+01	4.502222754978145502e+01	2.350157296619668656e+01	3.716269936340986391e+01	3.746830838064366276e+01	1.603878453928290426e+01	3.742362306438621999e+01	5.016781682522125863e+01	5.438487260147989133e+01	4.636595686026316088e+01	3.771341665429683587e+01	5.633636748568559938e+01	5.023525313424984517e+01	4.911576903489879697e+01	2.991251200877404770e+01	4.339008575545213375e+01	6.293879126199238527e+01	6.315974922182899576e+01	4.355406018425804149e+01	3.230525638654201259e+01	5.184039938032402972e+01	6.246824434253595371e+01	7.082065453824370138e+01	8.237215406276779106e+01	7.062686324815068417e+01	5.487146833670466606e+01	3.485868448339685699e+01	5.487146833670466606e+01	6.518953606367161058e+01	5.685091696739722522e+01	4.311606344683406178e+01	5.468848121269452633e+01	7.483392453302872127e+01	8.810063028395252616e+01	6.796058615081585685e+01	5.372489819214857931e+01	4.371090848033632881e+01	4.218872410948412721e+01	6.225882582382253361e+01	7.046618173347908964e+01	5.517758489098124386e+01	3.511976298109482997e+01	5.521313140230620320e+01	6.432065141128553876e+01	4.490875887173008607e+01	4.132819575097221332e+01	4.383249348616481456e+01	6.175628991945247037e+01	6.351566546517946676e+01	5.934128244886750991e+01	6.707815042802475602e+01	4.959913382489495604e+01	7.008138374952000049e+01	7.852037410535879758e+01	6.178785826195381503e+01	6.426060003801589460e+01	6.679065349463849088e+01	8.693213485478416658e+01	9.117388302176939874e+01	1.111843147378199461e+02	1.173790286904512499e+02	1.190901109654685825e+02	1.271621369741176153e+02	1.265568152525909227e+02	1.347070888233622270e+02	1.211077150477036639e+02	1.045686648132315497e+02	1.211077150477036639e+02	1.191615275446894344e+02	1.077018384114275449e+02	9.378410155990192720e+01	7.418374635916039495e+01	8.872331160842007591e+01	7.435874329429752549e+01	8.819183448204131537e+01	1.080369283874958199e+02	1.186687738824588791e+02	1.046879324399585300e+02	1.049494924441006987e+02	9.321179151026460374e+01	9.574164429325986703e+01	1.097813299725278284e+02	1.295484256631911819e+02	1.429082590941018509e+02
1.812560074098455432e-01	1.432339163114092173e+01	3.432339163114162517e+01	4.367809650256121046e+01	5.195860875085708841e+01	4.983492218412214925e+01	4.163981535454605876e+01	2.801168818381086822e+01	3.172672589945042176e+01	1.686937051103437923e+01	3.613908863454805953e+01	4.892033788816838324e+01	5.019432092969351089e+01	4.982771755623133458e+01	3.864532041400006079e+01	1.861721023811286457e+01	3.864595561874246954e+01	5.313685825257010009e+01	3.716243772376423493e+01	1.536498632725660585e+01	2.997022681088946783e+01	1.217811556222022062e+01	3.313324711722659544e+01	2.989527536218803760e+01	3.873323965633285582e+01	2.848374174207942744e+01	4.636594328248742158e+01	4.743847365687359741e+01	3.669407743962240431e+01	4.023197763592839493e+01	2.640541942207900661e+01	4.527511763111807852e+01	5.960794089980754507e+01	5.232200501467773535e+01	4.410382129053256506e+01	2.895597086077809124e+01	4.278664145357468129e+01	6.242399385086599750e+01	7.087239375216363158e+01	7.916122163783050780e+01	6.228592374660292563e+01	4.221594209580057111e+01	3.074203002444471977e+01	4.792322570188375153e+01	5.139879333767704850e+01	3.681853560634257860e+01	4.835000695745918620e+01	6.846337599640639837e+01	8.317741115786769512e+01	8.019186729385629064e+01	8.218834684314666106e+01	6.829856706611133177e+01	4.819608129736292312e+01	3.666203891252295932e+01	5.183430951116196184e+01	5.715400814289468201e+01	4.305995091207000769e+01	3.075799864442727838e+01	5.082661855920707694e+01	5.406888533072935132e+01	3.592081701686021944e+01	3.733780559309964531e+01	3.891057406150230946e+01	4.057323483199627390e+01	4.232932699488661399e+01	4.423008586276775844e+01	4.624000527773889502e+01	6.707815042802475602e+01	7.543309770300004402e+01	8.376290165673172794e+01	8.195324738788924890e+01	8.429106300642405358e+01	8.692158147143210556e+01	7.416798803578841159e+01	9.427205104329489416e+01	1.110308789337209419e+02	1.224320043565468552e+02	1.177049411048115672e+02	1.094564684059063637e+02	1.177049411048115672e+02	1.264083342647682571e+02	1.129244675828537368e+02	9.313086920480378694e+01	1.124361286273603895e+02	1.206208571934881775e+02	1.099578024428477221e+02	9.014914523503813371e+01	8.872331160842041697e+01	6.918890820908376327e+01	8.683355031715333894e+01	9.353465285660814743e+01	1.123721103581542025e+02	1.087657789247083429e+02	9.065706599219741690e+01	8.512331889721411926e+01	8.891985190508131609e+01	9.595165599186201177e+01	1.048433339519520615e+02	1.188475556444636112e+02	1.385825573707236913e+02
1.855941142937577448e-01	1.362361203840799817e+01	3.013432775048521961e+01	4.267580273708186667e+01	4.148221608673456728e+01	3.161716839893572129e+01	2.297959638506358004e+01	2.743317828883217047e+01	1.002361227026605306e+01	2.942867450487878500e+01	3.317199932030844423e+01	2.763422192175842440e+01	3.102580313521234956e+01	3.743270645824740939e+01	3.473276894441007556e+01	1.484187511925717828e+01	3.488771456582702513e+01	5.191679471261527823e+01	4.171561029815025989e+01	2.936309450077500927e+01	8.746269385907789129e+00	8.509127014848893111e+00	2.858792998292146592e+01	1.734166916926886159e+01	2.080762582490142876e+01	3.873291111793727737e+01	4.023900127968072127e+01	2.808353103038324505e+01	3.581501242217807146e+01	2.192537016690206642e+01	4.023196843493983721e+01	5.338949718485033458e+01	3.990970926744554248e+01	3.990975615980721614e+01	2.444339684142340019e+01	4.410381882288556454e+01	5.677686050249426586e+01	6.768752586778947489e+01	5.106311470440849121e+01	6.768776240719159887e+01	6.302953841770823828e+01	4.685788482081123618e+01	2.692601762178064106e+01	2.798313333527750046e+01	3.143317732712763402e+01	4.551533012583394822e+01	6.518953606367161058e+01	7.680709275626236376e+01	7.394207081526937486e+01	6.060074419606016960e+01	7.444605189797492528e+01	7.663026126541302574e+01	6.502150155041599078e+01	5.182892121545994968e+01	3.184046844866429282e+01	4.724828251426899328e+01	2.899394722181587980e+01	4.902388696532878498e+01	3.262630788662171710e+01	3.396701463689328904e+01	5.406888533072935132e+01	4.108648252708004378e+01	6.001386908265232023e+01	6.175628993073745931e+01	5.754157326315768728e+01	6.528909800718582801e+01	5.672333754807537787e+01	5.142227531370301108e+01	5.521301333286859148e+01	7.543309770392227165e+01	8.869644463963341252e+01	9.698793756636700891e+01	1.024793603992291793e+02	9.427205104329489416e+01	8.276415738205652417e+01	9.437234007808876868e+01	1.143298806830439247e+02	1.077571344373158979e+02	8.956829489473581418e+01	1.077571344373158979e+02	1.180562834027588934e+02	9.845653002168961621e+01	8.568193030354045447e+01	9.266599068268875783e+01	1.124361286273603895e+02	1.181780133663336585e+02	1.001341647026572304e+02	8.047053485199583633e+01	6.665642309969618395e+01	8.070375485530099979e+01	1.012245035511794953e+02	1.047747066184223286e+02	9.657954456241486696e+01	8.081578289713077368e+01	1.005706254039569529e+02	1.087695729653853505e+02	1.157799238245890621e+02	1.239621793636472802e+02	1.246277998258420610e+02	1.443603636021040018e+02
1.797113411273130179e-01	2.017557910999761717e+01	2.347008132026268967e+01	1.787946769139946568e+01	2.266045548170544066e+01	1.472709169617569103e+01	2.383359367725696742e+01	9.300085835941612089e+00	2.257911408692438471e+01	2.966665586374377828e+00	1.266363092059916795e+01	1.526543056365622242e+01	2.266577452270239235e+01	3.529035077353339034e+01	3.086319795095537444e+01	1.121532167040533245e+01	2.647997345497350707e+01	3.488610653233818937e+01	2.528306615331370821e+01	2.161580909097771297e+01	8.042206975504919697e+00	2.122739050807353323e+01	8.977401186785769482e+00	2.385196220066134387e+01	1.538221153472758296e+01	3.052767502742720751e+01	2.951873526147996074e+01	1.569817317253896682e+01	1.807867562654269022e+01	3.581247230398746950e+01	4.238745892497831136e+01	3.920480305501997975e+01	3.640592731052611697e+01	2.016251068053816198e+01	3.980198952317733330e+01	5.134414674154097469e+01	5.648263205132465004e+01	4.895120905793658750e+01	3.982120522979141697e+01	5.943533055215861083e+01	5.470347398614097045e+01	3.470368131600687889e+01	2.318741981757673187e+01	4.315663192677036619e+01	5.139879333767704850e+01	5.972953447213514977e+01	7.394377024602913195e+01	6.898867037563138638e+01	6.263036174728518546e+01	4.704502098032386925e+01	6.549405215072380315e+01	7.345097349227521022e+01	6.752916338742248570e+01	5.638446390069714198e+01	3.749597029369041223e+01	2.725304020354839452e+01	4.724831036452841460e+01	5.733910329952615825e+01	4.683619061665214645e+01	4.826378952331372574e+01	4.816238778072991522e+01	4.493442475725908736e+01	6.512878646831750018e+01	7.911729530276933531e+01	7.793839976212206011e+01	7.582910923854876728e+01	7.582910929232582475e+01	6.064896140481867803e+01	7.543309770392227165e+01	6.086924518096953562e+01	6.850303900540554025e+01	8.014278687423411895e+01	1.004253847395839472e+02	1.110308789337209419e+02	9.282087081878208323e+01	1.110308789337209419e+02	1.127386593699287261e+02	9.253281000251298849e+01	7.956510093923230897e+01	9.951238165032111738e+01	1.098711041497267615e+02	9.010047349905006797e+01	7.877030406511438798e+01	9.189446250070476196e+01	9.758769121513309130e+01	1.057704986531985583e+02	9.773186996977389640e+01	7.808381985794298430e+01	6.416283382177279293e+01	8.383860049860517449e+01	1.010261231939959714e+02	9.657954456240669572e+01	7.693202157145523756e+01	9.657954456241499486e+01	1.087678576519474376e+02	1.122014094222638789e+02	1.203883716378661290e+02	1.246473959861748284e+02	1.246469302943480528e+02	1.328433049926640592e+02
1.682297228869525374e-01	4.786526358520495905e-01	7.891137615222574286e-01	1.099690263961716541e+00	5.231601349027881653e+00	1.561649424759970728e+01	1.951371772669142857e+01	2.603632611904665328e+00	2.916147261159155679e+00	3.228717146786561631e+00	8.646507425730801444e+00	1.907552225006818247e+01	2.206482284378666847e+01	2.373332989228492451e+01	2.457064781731337888e+01	2.506254326476171101e+01	6.332329103170946105e+00	2.657178019324757656e+01	7.501803216974050059e+00	7.571496723419203434e+00	2.764865684641197419e+01	3.106625189113317020e+01	1.252761898168665056e+01	9.449148468421814329e+00	9.783318218208398420e+00	1.355904069900864783e+01	1.282682872470611812e+01	2.070505975499792584e+01	2.975749819827277065e+01	3.259835259189694057e+01	2.411555800574981134e+01	1.628210387680869431e+01	1.612349856073465304e+01	3.349409305612994814e+01	3.653803479739499949e+01	4.581810203307388463e+01	4.858486307598554532e+01	2.931402604410695645e+01	4.118388988847915755e+01	4.638966421998154033e+01	4.557434948622169912e+01	3.746660908762316211e+01	2.063001962253186150e+01	3.076100714378806700e+01	4.486503122938523092e+01	6.493954602289056766e+01	6.525548988470160339e+01	4.913282350319136782e+01	4.981041458401796973e+01	3.899501035256128745e+01	5.753999244639059896e+01	5.309692220346789071e+01	4.712654667097725536e+01	5.277988724281721744e+01	4.446363374028155135e+01	2.610560330069847268e+01	4.608242908230845813e+01	6.498385535423091142e+01	6.692750885818529127e+01	6.894174914651866004e+01	5.968573802483265922e+01	6.512878646831750018e+01	5.081084930483119422e+01	7.091369075563376612e+01	8.556645641868826146e+01	9.549334606092860156e+01	8.081697966829439395e+01	7.492381566687983252e+01	8.577129778010485950e+01	6.563604905227408892e+01	8.577129778010485950e+01	9.711467095707868680e+01	1.088235389689740487e+02	1.209902630778751842e+02	1.128213638820305960e+02	1.209902630778751842e+02	1.093336390994654010e+02	9.248272535058384847e+01	7.243992668035886595e+01	9.248272535058384847e+01	1.067676590790204472e+02	1.032793324520343532e+02	8.355899586519083755e+01	7.226950572877652235e+01	7.791425143666911879e+01	9.439823334831177704e+01	9.540007542057450962e+01	7.574737346381056113e+01	6.169348150956444243e+01	7.320380503581120024e+01	9.284113343676582986e+01	9.390585536467773409e+01	7.433261718751941771e+01	9.390579150965130850e+01	9.822121301755163358e+01	9.243042606223745850e+01	1.122014094222670337e+02	1.047377439127972281e+02	1.047377417774761597e+02	1.246469168988872127e+02
1.736477300190079065e-01	1.201487794626702943e+01	1.564745852126648273e+01	1.890107111747635216e+01	1.539407012249692563e+00	1.850647270761144547e+00	2.162013349941386942e+00	1.380999889529752522e+01	2.035288162225299047e+01	2.181745686025267261e+01	3.672801487640536156e+00	3.986693102663386945e+00	4.300325699368794830e+00	4.614499087033265390e+00	4.928101934367019155e+00	5.241193137192814433e+00	5.555483928179991260e+00	2.227563875286439199e+01	1.102730398902071407e+01	7.239961286165163656e+00	1.825881864659892528e+01	3.682483139896396551e+01	3.607351046250541060e+01	1.965466090971320057e+01	2.825936298736642982e+01	1.025585452894027583e+01	1.059020427314666257e+01	1.092684777119505490e+01	1.126362906273817366e+01	1.160049941639781501e+01	1.193661102424630016e+01	1.227233627588370091e+01	2.970176294647646387e+01	3.215341258093740606e+01	1.531921473548501034e+01	3.694749491744953218e+01	4.588740036344271545e+01	3.706605457046552488e+01	2.079281179652667433e+01	3.223197162410033201e+01	3.618134289689133709e+01	1.703969267297228285e+01	3.746658302571294996e+01	4.905945331140367927e+01	5.906942443697126066e+01	5.591565795767522218e+01	4.677329105968630785e+01	4.338681115487238316e+01	3.084252443631081775e+01	4.413935923084137869e+01	5.820374525445024716e+01	5.193265971407623027e+01	3.333097394422350135e+01	4.285900245121212748e+01	2.449856727428743142e+01	3.922381116486088359e+01	3.667305928671634518e+01	4.814292672617905566e+01	6.824823816342612304e+01	8.712906771672309958e+01	7.928728824184240409e+01	7.723473541746390936e+01	7.091369075563376612e+01	5.739332521314402413e+01	7.739925642951065754e+01	9.331331718666746156e+01	1.009295417117605496e+02	9.504433612583591184e+01	9.158100070328805486e+01	7.145559942361826700e+01	8.207765223150336453e+01	9.631257589848249268e+01	1.164344479154467251e+02	1.128641631099781648e+02	1.211494860827988020e+02	1.104865553476573581e+02	9.896070197163342641e+01	8.106657466654090172e+01	6.678270872435169281e+01	7.846856626463038253e+01	9.847303090232264822e+01	1.114550145543900328e+02	1.000699018011201531e+02	8.622922546315098202e+01	6.655397873896788496e+01	8.123170779768828709e+01	8.929284163046200717e+01	7.922200291219438384e+01	5.929351816646561701e+01	7.348238368967787437e+01	9.316044217659212734e+01	9.131348255752286036e+01	7.178477537670397624e+01	8.771754976192048048e+01	7.857115412687062417e+01	9.822121301767055002e+01	1.021148630005720719e+02	9.074216449821625474e+01	1.021482971815119214e+02	1.220720949321290760e+02
